# fi,prior,high,flat,low
6.976976976976977385e-01,1.000000000000000000e+00,1.245260434020759810e+00,1.399371981307801605e+00,1.474511158361195173e+00
6.986986986986987169e-01,1.000000000000000000e+00,1.251697513633027059e+00,1.404315690640400849e+00,1.477656673616649874e+00
6.996996996996996954e-01,1.000000000000000000e+00,1.258175132282841613e+00,1.409211188989032193e+00,1.480748032063100572e+00
7.007007007007006738e-01,1.000000000000000000e+00,1.264630253876452892e+00,1.414238412955608259e+00,1.483642963015274541e+00
7.017017017017016522e-01,1.000000000000000000e+00,1.271071468562684936e+00,1.419271583973898521e+00,1.486513166745694559e+00
7.027027027027027417e-01,1.000000000000000000e+00,1.277529028869339944e+00,1.424299188945954864e+00,1.489517709030001580e+00
7.037037037037037202e-01,1.000000000000000000e+00,1.284295594577343769e+00,1.429539053846998087e+00,1.492687338369865335e+00
7.047047047047046986e-01,1.000000000000000000e+00,1.290737629769790118e+00,1.434578322749084034e+00,1.495792280984019174e+00
7.057057057057056770e-01,1.000000000000000000e+00,1.297503761224693575e+00,1.439608823436122398e+00,1.498888486379854168e+00
7.067067067067066555e-01,1.000000000000000000e+00,1.304236954468508403e+00,1.444925373157030846e+00,1.501816613022295188e+00
7.077077077077077449e-01,1.000000000000000000e+00,1.310877454501048645e+00,1.449938140114433338e+00,1.504818136578217835e+00
7.087087087087087234e-01,1.000000000000000000e+00,1.317583861993711469e+00,1.455110746741305583e+00,1.507881046200595154e+00
7.097097097097097018e-01,1.000000000000000000e+00,1.324283235548393556e+00,1.460052637353496108e+00,1.510965960327943725e+00
7.107107107107106803e-01,1.000000000000000000e+00,1.330775608179351366e+00,1.465087792809916412e+00,1.513794164007034926e+00
7.117117117117116587e-01,1.000000000000000000e+00,1.337562107860802652e+00,1.470199911288133654e+00,1.516717932781568745e+00
7.127127127127127482e-01,1.000000000000000000e+00,1.344189176278692610e+00,1.475193387911822862e+00,1.519719448966078135e+00
7.137137137137137266e-01,1.000000000000000000e+00,1.350812166857576102e+00,1.480232999161797958e+00,1.522713438177399459e+00
7.147147147147147050e-01,1.000000000000000000e+00,1.357450137417607117e+00,1.485531948324967599e+00,1.525649676853631842e+00
7.157157157157156835e-01,1.000000000000000000e+00,1.364371931633602708e+00,1.490699047623111229e+00,1.528674840133448232e+00
7.167167167167166619e-01,1.000000000000000000e+00,1.371334359325319996e+00,1.496136058696661886e+00,1.531697941338247215e+00
7.177177177177177514e-01,1.000000000000000000e+00,1.378099548372483829e+00,1.501391600529235593e+00,1.534726372745131906e+00
7.187187187187187298e-01,1.000000000000000000e+00,1.384787387665632030e+00,1.506618392546804630e+00,1.537895860669039605e+00
7.197197197197197083e-01,1.000000000000000000e+00,1.391700839362808750e+00,1.511799538675021815e+00,1.541020993193255029e+00
7.207207207207206867e-01,1.000000000000000000e+00,1.398568745240192701e+00,1.517191434924875182e+00,1.544090014542321976e+00
7.217217217217216652e-01,1.000000000000000000e+00,1.405367795142246079e+00,1.522528436612112124e+00,1.547041544811599945e+00
7.227227227227227546e-01,1.000000000000000000e+00,1.412275052690757704e+00,1.527800718116304690e+00,1.549953015896599062e+00
7.237237237237237331e-01,1.000000000000000000e+00,1.419212128051086541e+00,1.533171777263741875e+00,1.552920407615545839e+00
7.247247247247247115e-01,1.000000000000000000e+00,1.426321860351131177e+00,1.538337672150047464e+00,1.555916415845201684e+00
7.257257257257256899e-01,1.000000000000000000e+00,1.433506329344519603e+00,1.543682258458698664e+00,1.559073944291724745e+00
7.267267267267266684e-01,1.000000000000000000e+00,1.440484085813115822e+00,1.548960455215341536e+00,1.562068369256811362e+00
7.277277277277277578e-01,1.000000000000000000e+00,1.447991233862904847e+00,1.554405561039492234e+00,1.565242845902698354e+00
7.287287287287287363e-01,1.000000000000000000e+00,1.455169587658950769e+00,1.559728953148850517e+00,1.568124482072075665e+00
7.297297297297297147e-01,1.000000000000000000e+00,1.462506145158505522e+00,1.565289123094941059e+00,1.571092986647852019e+00
7.307307307307306932e-01,1.000000000000000000e+00,1.469852476424374110e+00,1.570784477615804864e+00,1.574010239738768524e+00
7.317317317317316716e-01,1.000000000000000000e+00,1.477377280556269712e+00,1.576178926046175821e+00,1.577048977351487746e+00
7.327327327327327611e-01,1.000000000000000000e+00,1.484478391241474737e+00,1.581624165534154747e+00,1.580032180663220487e+00
7.337337337337337395e-01,1.000000000000000000e+00,1.491634321618505954e+00,1.586996025685241563e+00,1.583096669850384552e+00
7.347347347347347180e-01,1.000000000000000000e+00,1.499116014128014873e+00,1.592198167280959531e+00,1.586065762529318413e+00
7.357357357357356964e-01,1.000000000000000000e+00,1.506468094321388618e+00,1.597443295805655916e+00,1.589035513136644706e+00
7.367367367367367859e-01,1.000000000000000000e+00,1.514137639983371697e+00,1.603011604657255562e+00,1.592087700000281547e+00
7.377377377377377643e-01,1.000000000000000000e+00,1.521740570024207262e+00,1.608560993894669888e+00,1.595112511098454311e+00
7.387387387387387427e-01,1.000000000000000000e+00,1.529303101044346747e+00,1.614145051702512212e+00,1.598323480482824355e+00
7.397397397397397212e-01,1.000000000000000000e+00,1.536836063696753740e+00,1.619874572851394801e+00,1.601338554787313129e+00
7.407407407407406996e-01,1.000000000000000000e+00,1.544231186848188608e+00,1.625538838145167642e+00,1.604500021183761671e+00
7.417417417417417891e-01,1.000000000000000000e+00,1.551686766386479510e+00,1.630772423331731114e+00,1.607645619843206086e+00
7.427427427427427675e-01,1.000000000000000000e+00,1.559260451773292866e+00,1.635926150498886011e+00,1.610851106068684091e+00
7.437437437437437460e-01,1.000000000000000000e+00,1.566963094537118462e+00,1.641473168053550147e+00,1.613916093817123310e+00
7.447447447447447244e-01,1.000000000000000000e+00,1.574489358336990996e+00,1.647063162387898405e+00,1.616939207568893533e+00
7.457457457457457028e-01,1.000000000000000000e+00,1.582006453796209522e+00,1.652634983431896076e+00,1.620052260589632587e+00
7.467467467467467923e-01,1.000000000000000000e+00,1.589652932423877063e+00,1.658188139036161246e+00,1.622997508294876878e+00
7.477477477477477708e-01,1.000000000000000000e+00,1.597213763042258927e+00,1.663765752736130699e+00,1.626036859859963490e+00
7.487487487487487492e-01,1.000000000000000000e+00,1.605048272251498487e+00,1.669450691785092866e+00,1.629037944958223072e+00
7.497497497497497276e-01,1.000000000000000000e+00,1.612846247149312351e+00,1.674946067481121625e+00,1.632129649643183189e+00
7.507507507507507061e-01,1.000000000000000000e+00,1.620491706754039418e+00,1.680787972693980503e+00,1.635221934788176679e+00
7.517517517517517955e-01,1.000000000000000000e+00,1.628377422704725186e+00,1.686320450253100178e+00,1.638299657178836854e+00
7.527527527527527740e-01,1.000000000000000000e+00,1.636526203453904982e+00,1.692107217242041717e+00,1.641406276606322434e+00
7.537537537537537524e-01,1.000000000000000000e+00,1.644291995678590412e+00,1.697981879503204450e+00,1.644576576019105341e+00
7.547547547547547309e-01,1.000000000000000000e+00,1.652090288653969674e+00,1.703925313441189582e+00,1.647536262717878897e+00
7.557557557557557093e-01,1.000000000000000000e+00,1.659993719998678063e+00,1.709603179908672832e+00,1.650517188033300942e+00
7.567567567567567988e-01,1.000000000000000000e+00,1.668030614737588069e+00,1.715375701896863614e+00,1.653428070633001123e+00
7.577577577577577772e-01,1.000000000000000000e+00,1.675979308835098269e+00,1.721303540828362566e+00,1.656525295257549324e+00
7.587587587587587556e-01,1.000000000000000000e+00,1.683937854763025266e+00,1.727128441113381818e+00,1.659670925871550740e+00
7.597597597597597341e-01,1.000000000000000000e+00,1.692046023198705340e+00,1.732997120043006545e+00,1.662724130448000492e+00
7.607607607607607125e-01,1.000000000000000000e+00,1.700373592001448886e+00,1.738837777989013178e+00,1.665827176328276593e+00
7.617617617617618020e-01,1.000000000000000000e+00,1.708687282734077328e+00,1.744711687845840409e+00,1.668716711260517238e+00
7.627627627627627804e-01,1.000000000000000000e+00,1.716693926129607473e+00,1.750277514063326212e+00,1.671752957677852924e+00
7.637637637637637589e-01,1.000000000000000000e+00,1.724545292157397380e+00,1.755834669110062141e+00,1.674775085490766591e+00
7.647647647647647373e-01,1.000000000000000000e+00,1.733059165402315083e+00,1.761280818835653905e+00,1.677742830283883713e+00
7.657657657657657158e-01,1.000000000000000000e+00,1.741157557890016694e+00,1.766886238747916504e+00,1.680857941233014241e+00
7.667667667667668052e-01,1.000000000000000000e+00,1.749557374550777311e+00,1.772507839128370399e+00,1.683729149912014389e+00
7.677677677677677837e-01,1.000000000000000000e+00,1.757693275367707475e+00,1.778373130652440848e+00,1.686758409153749971e+00
7.687687687687687621e-01,1.000000000000000000e+00,1.765967866468447500e+00,1.784335588034962061e+00,1.689734220006956944e+00
7.697697697697697405e-01,1.000000000000000000e+00,1.774055735875817774e+00,1.790124001003431831e+00,1.692941110479216471e+00
7.707707707707707190e-01,1.000000000000000000e+00,1.782292287266511677e+00,1.795875337534043492e+00,1.696139280203641464e+00
7.717717717717718084e-01,1.000000000000000000e+00,1.790737942942031591e+00,1.802088304042100741e+00,1.699207206001146941e+00
7.727727727727727869e-01,1.000000000000000000e+00,1.799117635458776121e+00,1.808108313720350635e+00,1.702231701756815596e+00
7.737737737737737653e-01,1.000000000000000000e+00,1.807441659034772163e+00,1.814316059790455515e+00,1.705333881764456105e+00
7.747747747747747438e-01,1.000000000000000000e+00,1.816153027503881745e+00,1.820189568361695542e+00,1.708220425491541850e+00
7.757757757757757222e-01,1.000000000000000000e+00,1.824845813487864010e+00,1.826115635964633555e+00,1.711150859763156173e+00
7.767767767767768117e-01,1.000000000000000000e+00,1.833313191351688243e+00,1.832150198358161397e+00,1.714309479271601599e+00
7.777777777777777901e-01,1.000000000000000000e+00,1.841979330135333104e+00,1.838122797710717515e+00,1.717268442536923789e+00
7.787787787787787686e-01,1.000000000000000000e+00,1.850693659132615965e+00,1.844000573606195514e+00,1.720366242935028156e+00
7.797797797797797470e-01,1.000000000000000000e+00,1.859172113283234617e+00,1.850134794221662604e+00,1.723203651431685079e+00
7.807807807807807254e-01,1.000000000000000000e+00,1.867915036797874073e+00,1.856111235089878742e+00,1.726221687434952967e+00
7.817817817817818149e-01,1.000000000000000000e+00,1.876635520987757211e+00,1.862052657189676719e+00,1.729388056447780375e+00
7.827827827827827933e-01,1.000000000000000000e+00,1.885211310799882689e+00,1.868056704823048531e+00,1.732265311127169083e+00
7.837837837837837718e-01,1.000000000000000000e+00,1.893960519941985332e+00,1.874069560874223050e+00,1.735272952496339727e+00
7.847847847847847502e-01,1.000000000000000000e+00,1.902481871906187560e+00,1.879950715076922130e+00,1.738185201026255289e+00
7.857857857857857287e-01,1.000000000000000000e+00,1.911395619213237751e+00,1.886236836761459257e+00,1.741160644433557891e+00
7.867867867867868181e-01,1.000000000000000000e+00,1.920563109298681903e+00,1.892568145333193286e+00,1.744169911722533550e+00
7.877877877877877966e-01,1.000000000000000000e+00,1.929476485785245110e+00,1.898417996600219038e+00,1.747197526009479862e+00
7.887887887887887750e-01,1.000000000000000000e+00,1.938265040445591225e+00,1.904326758455015423e+00,1.750153423024803923e+00
7.897897897897897534e-01,1.000000000000000000e+00,1.947436623196177274e+00,1.910449515333381587e+00,1.753218691322316891e+00
7.907907907907907319e-01,1.000000000000000000e+00,1.956405064010969141e+00,1.916682564402366173e+00,1.756204306363465140e+00
7.917917917917918214e-01,1.000000000000000000e+00,1.965308298904073547e+00,1.922909355527951947e+00,1.759175584055309605e+00
7.927927927927927998e-01,1.000000000000000000e+00,1.974309600964177625e+00,1.929253863354126519e+00,1.762137209374605273e+00
7.937937937937937782e-01,1.000000000000000000e+00,1.983524415408962627e+00,1.935366941835917842e+00,1.765039204814835783e+00
7.947947947947947567e-01,1.000000000000000000e+00,1.992696969182907729e+00,1.941431811491013848e+00,1.767936727412055875e+00
7.957957957957957351e-01,1.000000000000000000e+00,2.001835567561705886e+00,1.947521706056260626e+00,1.771021669446417812e+00
7.967967967967968246e-01,1.000000000000000000e+00,2.011069917743597113e+00,1.954100274751990218e+00,1.774156299187294117e+00
7.977977977977978030e-01,1.000000000000000000e+00,2.020108492364941721e+00,1.960228369186571173e+00,1.776984084518635099e+00
7.987987987987987815e-01,1.000000000000000000e+00,2.029502006331678654e+00,1.966552855632971664e+00,1.779924557152601228e+00
7.997997997997997599e-01,1.000000000000000000e+00,2.038873927725855850e+00,1.972814668793337445e+00,1.783070548195624383e+00
8.008008008008007383e-01,1.000000000000000000e+00,2.048004846241831878e+00,1.979017486074336363e+00,1.785888558252376690e+00
8.018018018018018278e-01,1.000000000000000000e+00,2.057293681918954675e+00,1.985392289212131844e+00,1.789028022423760911e+00
8.028028028028028062e-01,1.000000000000000000e+00,2.066710605616665752e+00,1.991648619315269819e+00,1.792088347152668515e+00
8.038038038038037847e-01,1.000000000000000000e+00,2.076302269149140844e+00,1.997882847495169312e+00,1.795061943805924098e+00
8.048048048048047631e-01,1.000000000000000000e+00,2.085614136926264628e+00,2.004425180928062211e+00,1.797975088527496101e+00
8.058058058058058526e-01,1.000000000000000000e+00,2.094791880596895250e+00,2.010508459942060622e+00,1.800692211212265414e+00
8.068068068068068310e-01,1.000000000000000000e+00,2.104474462197229112e+00,2.017044010313653768e+00,1.803480042542067618e+00
8.078078078078078095e-01,1.000000000000000000e+00,2.114116409753908687e+00,2.023545919732733012e+00,1.806140753812065070e+00
8.088088088088087879e-01,1.000000000000000000e+00,2.123785653989866962e+00,2.030270933557301927e+00,1.809236287333244375e+00
8.098098098098097664e-01,1.000000000000000000e+00,2.133543510730404602e+00,2.036743642032540436e+00,1.812233819030864224e+00
8.108108108108108558e-01,1.000000000000000000e+00,2.143143632975231139e+00,2.043145984828513395e+00,1.815217477546684277e+00
8.118118118118118343e-01,1.000000000000000000e+00,2.152825387101397148e+00,2.049505302079999591e+00,1.818331225427670672e+00
8.128128128128128127e-01,1.000000000000000000e+00,2.162209011000913783e+00,2.055678799863007278e+00,1.821423185367569531e+00
8.138138138138137911e-01,1.000000000000000000e+00,2.171918993346261484e+00,2.061836940174341937e+00,1.824292528507091005e+00
8.148148148148147696e-01,1.000000000000000000e+00,2.181634022350253055e+00,2.068740428132036513e+00,1.827038940496757968e+00
8.158158158158158590e-01,1.000000000000000000e+00,2.190984060764950225e+00,2.074734499318028558e+00,1.829955310653995415e+00
8.168168168168168375e-01,1.000000000000000000e+00,2.200522175563934812e+00,2.081362646349489420e+00,1.832722156183792972e+00
8.178178178178178159e-01,1.000000000000000000e+00,2.210453300432867696e+00,2.087820141623192516e+00,1.835843129335537061e+00
8.188188188188187944e-01,1.000000000000000000e+00,2.220091634561354610e+00,2.094348018073364237e+00,1.838744118775193392e+00
8.198198198198197728e-01,1.000000000000000000e+00,2.230054131221582026e+00,2.100895913133937309e+00,1.841713906973954318e+00
8.208208208208208623e-01,1.000000000000000000e+00,2.239996210139792332e+00,2.107584072090194383e+00,1.844773080823778999e+00
8.218218218218218407e-01,1.000000000000000000e+00,2.249607604173991859e+00,2.114113039780069592e+00,1.847843473725332641e+00
8.228228228228228192e-01,1.000000000000000000e+00,2.259474252304189079e+00,2.120787142096138389e+00,1.850759642367295399e+00
8.238238238238237976e-01,1.000000000000000000e+00,2.269715502446485011e+00,2.127164251142486862e+00,1.853529902695860043e+00
8.248248248248247760e-01,1.000000000000000000e+00,2.279781713314917635e+00,2.133708130667895109e+00,1.856330435156763325e+00
8.258258258258258655e-01,1.000000000000000000e+00,2.289587738730779254e+00,2.140559203584718517e+00,1.859292269239920969e+00
8.268268268268268439e-01,1.000000000000000000e+00,2.299441632686900494e+00,2.147242543445168739e+00,1.862175105835460753e+00
8.278278278278278224e-01,1.000000000000000000e+00,2.309452238683311176e+00,2.154102162748736671e+00,1.865125441500708803e+00
8.288288288288288008e-01,1.000000000000000000e+00,2.319850468089733830e+00,2.160829666913869129e+00,1.868099006318946653e+00
8.298298298298297793e-01,1.000000000000000000e+00,2.330138507157594852e+00,2.167531510443578835e+00,1.870919108354814675e+00
8.308308308308308687e-01,1.000000000000000000e+00,2.340268104819392292e+00,2.174251623038984782e+00,1.873802842969019444e+00
8.318318318318318472e-01,1.000000000000000000e+00,2.350643893860214995e+00,2.181444310779692586e+00,1.876671486866765104e+00
8.328328328328328256e-01,1.000000000000000000e+00,2.361414636200335870e+00,2.188324279101824921e+00,1.879456871902542625e+00
8.338338338338338041e-01,1.000000000000000000e+00,2.371797746912857718e+00,2.195101589217765881e+00,1.882163042443768974e+00
8.348348348348347825e-01,1.000000000000000000e+00,2.381995504280652209e+00,2.201846367805970317e+00,1.884960244367299698e+00
8.358358358358358720e-01,1.000000000000000000e+00,2.392358632991075762e+00,2.208580828706563803e+00,1.887895622631829307e+00
8.368368368368368504e-01,1.000000000000000000e+00,2.402651590858833508e+00,2.215804606162212309e+00,1.890859044494322294e+00
8.378378378378378288e-01,1.000000000000000000e+00,2.413000336314224725e+00,2.222588232640275052e+00,1.893773748928542888e+00
8.388388388388388073e-01,1.000000000000000000e+00,2.423161227903110948e+00,2.228902914469247598e+00,1.896328958919842433e+00
8.398398398398397857e-01,1.000000000000000000e+00,2.433867608049264941e+00,2.235551637117819457e+00,1.899168491550587534e+00
8.408408408408408752e-01,1.000000000000000000e+00,2.444694451349070707e+00,2.242629437309050733e+00,1.901929181684197001e+00
8.418418418418418536e-01,1.000000000000000000e+00,2.455217949060553906e+00,2.249483551138112603e+00,1.904980984071561023e+00
8.428428428428428321e-01,1.000000000000000000e+00,2.465848088356382917e+00,2.256011048122029461e+00,1.907822657538015942e+00
8.438438438438438105e-01,1.000000000000000000e+00,2.476557802726867319e+00,2.263190412444467725e+00,1.910656126165813040e+00
8.448448448448447889e-01,1.000000000000000000e+00,2.487417393866605320e+00,2.269907814406598501e+00,1.913457520990207827e+00
8.458458458458458784e-01,1.000000000000000000e+00,2.498148862760493749e+00,2.276903370133986027e+00,1.916308340017288225e+00
8.468468468468468568e-01,1.000000000000000000e+00,2.508698355813232972e+00,2.283496274541120474e+00,1.919468512068475796e+00
8.478478478478478353e-01,1.000000000000000000e+00,2.519506348335929680e+00,2.290452958016887752e+00,1.922295015901656967e+00
8.488488488488488137e-01,1.000000000000000000e+00,2.530278679750643356e+00,2.297389935840813191e+00,1.925232623588963410e+00
8.498498498498497922e-01,1.000000000000000000e+00,2.541433572315086487e+00,2.304658395186384379e+00,1.928230856927302561e+00
8.508508508508508816e-01,1.000000000000000000e+00,2.552639219350585353e+00,2.311678139630663154e+00,1.931181195032923847e+00
8.518518518518518601e-01,1.000000000000000000e+00,2.563766722465453896e+00,2.318744681578860600e+00,1.933955399341898085e+00
8.528528528528528385e-01,1.000000000000000000e+00,2.574939571577691044e+00,2.325584817809520644e+00,1.936781139953998920e+00
8.538538538538538170e-01,1.000000000000000000e+00,2.585940380723099619e+00,2.332600210917298966e+00,1.939589591564717885e+00
8.548548548548547954e-01,1.000000000000000000e+00,2.596988429276779531e+00,2.339469016382859312e+00,1.942596903729859381e+00
8.558558558558558849e-01,1.000000000000000000e+00,2.608088172859996945e+00,2.346565549624575642e+00,1.945171431743985435e+00
8.568568568568568633e-01,1.000000000000000000e+00,2.619358461264245541e+00,2.353813127171347830e+00,1.947954136049357299e+00
8.578578578578578417e-01,1.000000000000000000e+00,2.630816961749389726e+00,2.361179363471043402e+00,1.950937290449700656e+00
8.588588588588588202e-01,1.000000000000000000e+00,2.642041485753513275e+00,2.368141261950283294e+00,1.953825527234573922e+00
8.598598598598597986e-01,1.000000000000000000e+00,2.653417170390088842e+00,2.375350771875251343e+00,1.956588649037163785e+00
8.608608608608608881e-01,1.000000000000000000e+00,2.664857197618971885e+00,2.382427805611099902e+00,1.959603327090148062e+00
8.618618618618618665e-01,1.000000000000000000e+00,2.676230822453911085e+00,2.389372445499914122e+00,1.962233131829423938e+00
8.628628628628628450e-01,1.000000000000000000e+00,2.687506400141427054e+00,2.396359693596592066e+00,1.965004050698082150e+00
8.638638638638638234e-01,1.000000000000000000e+00,2.698771553761171393e+00,2.403343351701279662e+00,1.968021661890750229e+00
8.648648648648649129e-01,1.000000000000000000e+00,2.710050151387954465e+00,2.409989420133392013e+00,1.970683154211152033e+00
8.658658658658658913e-01,1.000000000000000000e+00,2.721517754651842314e+00,2.416969048464201020e+00,1.973714810902896799e+00
8.668668668668668698e-01,1.000000000000000000e+00,2.733247396702459753e+00,2.424358703423358019e+00,1.976390890369955411e+00
8.678678678678678482e-01,1.000000000000000000e+00,2.744709418140648616e+00,2.431642080773542602e+00,1.979137793842224546e+00
8.688688688688688266e-01,1.000000000000000000e+00,2.756374042554219361e+00,2.438776452709239262e+00,1.981707823170501204e+00
8.698698698698699161e-01,1.000000000000000000e+00,2.767963812627020737e+00,2.446094900119865301e+00,1.984660395621298701e+00
8.708708708708708945e-01,1.000000000000000000e+00,2.779700706944705502e+00,2.453485869482464388e+00,1.987541155614983346e+00
8.718718718718718730e-01,1.000000000000000000e+00,2.791416915535078758e+00,2.460638886849388030e+00,1.990352124061192107e+00
8.728728728728728514e-01,1.000000000000000000e+00,2.803107629564757008e+00,2.467935434724084054e+00,1.993367275883170198e+00
8.738738738738738299e-01,1.000000000000000000e+00,2.814770704974285387e+00,2.475181450424806862e+00,1.996348039807955610e+00
8.748748748748749193e-01,1.000000000000000000e+00,2.826243936323611816e+00,2.482418633727002888e+00,1.999241280081246019e+00
8.758758758758758978e-01,1.000000000000000000e+00,2.837953064158361460e+00,2.489556904925090297e+00,2.001652110648891814e+00
8.768768768768768762e-01,1.000000000000000000e+00,2.849856531222960232e+00,2.497009519213616802e+00,2.004513069805205827e+00
8.778778778778778547e-01,1.000000000000000000e+00,2.861470996971905212e+00,2.504567362535591535e+00,2.007268691760398571e+00
8.788788788788788331e-01,1.000000000000000000e+00,2.873188008431225349e+00,2.512019446377578902e+00,2.010239095101588269e+00
8.798798798798799226e-01,1.000000000000000000e+00,2.885136502626180821e+00,2.519592220643625868e+00,2.013047336755993566e+00
8.808808808808809010e-01,1.000000000000000000e+00,2.896911729318252693e+00,2.527105070148828680e+00,2.015785867450297086e+00
8.818818818818818794e-01,1.000000000000000000e+00,2.908965136857096123e+00,2.534247731139632531e+00,2.018626224828523608e+00
8.828828828828828579e-01,1.000000000000000000e+00,2.921120373605794907e+00,2.542035176574829691e+00,2.021256460927311149e+00
8.838838838838838363e-01,1.000000000000000000e+00,2.933316590121718193e+00,2.549349134413752438e+00,2.024162024262546655e+00
8.848848848848849258e-01,1.000000000000000000e+00,2.945695625697953624e+00,2.557020821584677694e+00,2.026876897690093049e+00
8.858858858858859042e-01,1.000000000000000000e+00,2.957969472015947954e+00,2.564913134628075131e+00,2.029692506894027026e+00
8.868868868868868827e-01,1.000000000000000000e+00,2.970515606676005227e+00,2.572429785994466034e+00,2.032610895798984796e+00
8.878878878878878611e-01,1.000000000000000000e+00,2.982993351040224006e+00,2.579791443833726827e+00,2.035288482157481926e+00
8.888888888888888395e-01,1.000000000000000000e+00,2.995307212419740850e+00,2.587619298046461846e+00,2.038059263994774550e+00
8.898898898898899290e-01,1.000000000000000000e+00,3.007498914839928705e+00,2.594960691118170626e+00,2.040828395843906407e+00
8.908908908908909074e-01,1.000000000000000000e+00,3.019449662991169347e+00,2.602538747775573480e+00,2.043634931224578732e+00
8.918918918918918859e-01,1.000000000000000000e+00,3.031732913397898077e+00,2.610310853703448064e+00,2.046348054204121247e+00
8.928928928928928643e-01,1.000000000000000000e+00,3.044634245426826258e+00,2.617912463924729760e+00,2.049198049407878308e+00
8.938938938938938428e-01,1.000000000000000000e+00,3.057155079407742893e+00,2.625386053079987736e+00,2.051969725782603948e+00
8.948948948948949322e-01,1.000000000000000000e+00,3.070071423409874711e+00,2.633005627330466503e+00,2.054792974156483432e+00
8.958958958958959107e-01,1.000000000000000000e+00,3.082246514612289268e+00,2.640271381373983761e+00,2.057659243898950496e+00
8.968968968968968891e-01,1.000000000000000000e+00,3.094654391477257072e+00,2.647828788306568981e+00,2.060295123413833362e+00
8.978978978978978676e-01,1.000000000000000000e+00,3.107138405662800640e+00,2.655515511290749142e+00,2.062875248486930602e+00
8.988988988988988460e-01,1.000000000000000000e+00,3.119657107605195989e+00,2.663040168560200094e+00,2.065592574615590316e+00
8.998998998998999355e-01,1.000000000000000000e+00,3.132025557066112853e+00,2.670937715585055550e+00,2.068488086150167771e+00
9.009009009009009139e-01,1.000000000000000000e+00,3.144684083048426171e+00,2.678656434939696851e+00,2.071286277817088628e+00
9.019019019019018923e-01,1.000000000000000000e+00,3.157360150930959897e+00,2.686394420456456711e+00,2.074065617186015675e+00
9.029029029029028708e-01,1.000000000000000000e+00,3.170493635424420198e+00,2.694311359275313844e+00,2.076545703544836030e+00
9.039039039039038492e-01,1.000000000000000000e+00,3.183421925085057058e+00,2.701640623087487203e+00,2.079147859801541376e+00
9.049049049049049387e-01,1.000000000000000000e+00,3.195741406905625581e+00,2.708843920728865484e+00,2.081905928355317847e+00
9.059059059059059171e-01,1.000000000000000000e+00,3.208340360636673605e+00,2.716465481511103786e+00,2.084446003658451563e+00
9.069069069069068956e-01,1.000000000000000000e+00,3.221085256478204428e+00,2.724089538649554498e+00,2.087215883385431514e+00
9.079079079079078740e-01,1.000000000000000000e+00,3.234198125836766913e+00,2.731837942393535723e+00,2.089751187857745052e+00
9.089089089089088525e-01,1.000000000000000000e+00,3.247088365415298661e+00,2.739804199155579489e+00,2.092097226793316889e+00
9.099099099099099419e-01,1.000000000000000000e+00,3.260174618760963927e+00,2.747179861224623654e+00,2.094594655868071253e+00
9.109109109109109204e-01,1.000000000000000000e+00,3.273201730928329223e+00,2.755194565819821584e+00,2.097096170267393589e+00
9.119119119119118988e-01,1.000000000000000000e+00,3.286374689619809164e+00,2.762672288407914234e+00,2.099523587226953314e+00
9.129129129129128772e-01,1.000000000000000000e+00,3.299392490554812429e+00,2.770573663096055572e+00,2.102016585295976903e+00
9.139139139139138557e-01,1.000000000000000000e+00,3.312515969132171723e+00,2.778244395937247369e+00,2.104709130561464026e+00
9.149149149149149451e-01,1.000000000000000000e+00,3.325799919154748263e+00,2.786132846185162659e+00,2.107458591140086490e+00
9.159159159159159236e-01,1.000000000000000000e+00,3.339319116052585024e+00,2.794095106880624346e+00,2.110070465931582095e+00
9.169169169169169020e-01,1.000000000000000000e+00,3.352566333132305232e+00,2.802066910006194789e+00,2.112667765042186119e+00
9.179179179179178805e-01,1.000000000000000000e+00,3.365660403742009255e+00,2.809894925980505942e+00,2.115422848508501819e+00
9.189189189189188589e-01,1.000000000000000000e+00,3.379225046167459556e+00,2.817759080573494224e+00,2.118013421631106397e+00
9.199199199199199484e-01,1.000000000000000000e+00,3.393410422897046086e+00,2.825947067996989137e+00,2.120594509681197781e+00
9.209209209209209268e-01,1.000000000000000000e+00,3.407233109038066754e+00,2.833659002142458139e+00,2.122901692989830558e+00
9.219219219219219053e-01,1.000000000000000000e+00,3.420790073182609081e+00,2.841789767909367548e+00,2.125452955244572006e+00
9.229229229229228837e-01,1.000000000000000000e+00,3.434413550805909043e+00,2.849730667587990318e+00,2.128009189163841075e+00
9.239239239239238621e-01,1.000000000000000000e+00,3.447748951135821471e+00,2.857283973073086791e+00,2.130449356580030873e+00
9.249249249249249516e-01,1.000000000000000000e+00,3.461033653901547602e+00,2.865008209651140447e+00,2.132830456730385293e+00
9.259259259259259300e-01,1.000000000000000000e+00,3.474796330979279535e+00,2.873124995458638864e+00,2.135383547047140507e+00
9.269269269269269085e-01,1.000000000000000000e+00,3.488812144122118042e+00,2.881063464389347129e+00,2.137813000269065622e+00
9.279279279279278869e-01,1.000000000000000000e+00,3.502993713572472245e+00,2.888884468341252010e+00,2.140509732803573595e+00
9.289289289289288654e-01,1.000000000000000000e+00,3.517247178252943307e+00,2.896702645551269217e+00,2.142912962390902454e+00
9.299299299299299548e-01,1.000000000000000000e+00,3.530980410394648050e+00,2.905060044289109022e+00,2.145379167722587521e+00
